customer_id,recency,frequency,monetary,is_recency_outlier,is_frequency_outlier,is_monetary_outlier,outlier_count,name,registration_date,age,days_since_registration,avg_order_value,customer_lifetime_days,purchase_rate_per_month,recency_score,frequency_score,monetary_score,rfm_score,segment,simplified_segment
CUST_00012,236,1,43.75,False,False,False,0,Mary Mccormick,2024-10-19,45,263,43.75,0.0,0.11574144486692016,2,1,2,212,Hibernating,Low Value
CUST_00013,163,7,1963.5,False,False,False,0,Jamie Hernandez,2024-08-16,39,327,280.5,0.0,0.6516207951070337,2,3,3,233,Loyal Customers,High Value
CUST_00014,11,33,22616.47,False,True,True,2,Mrs. Wendy Herman,2025-05-02,31,68,685.3475757575758,0.0,14.77235294117647,4,5,5,455,Champions,High Value
CUST_00015,1,22,15422.61,False,False,True,1,Karen King,2025-06-15,30,24,701.0277272727272,0.0,27.903333333333336,5,5,5,555,Champions,High Value
CUST_00016,37,1,43.84,False,False,False,0,Mrs. Tracey Brown,2025-06-02,49,37,43.84,0.0,0.8227027027027027,3,1,2,312,Others,Low Value
CUST_00017,410,1,30.81,False,False,False,0,Philip Chapman,2024-05-15,25,420,30.81,0.0,0.07247619047619049,1,1,1,111,Lost,Low Value
CUST_00018,56,9,4552.23,False,False,False,0,Stacy Pearson,2024-11-02,36,249,505.8033333333333,0.0,1.1002409638554218,3,4,4,344,Loyal Customers,High Value
CUST_00019,0,6,4248.98,False,False,False,0,Kelly Roberts,2025-06-27,35,12,708.1633333333333,0.0,15.22,5,3,4,534,Loyal Customers,High Value
CUST_00020,379,1,76.37,False,False,False,0,Daniel Roberts,2024-06-08,42,396,76.37,0.0,0.07686868686868688,1,1,2,112,Hibernating,Low Value
CUST_00021,130,1,79.36,False,False,False,0,Timothy Nichols,2025-02-23,71,136,79.36,0.0,0.2238235294117647,2,1,2,212,Hibernating,Low Value
CUST_00022,63,1,43.88,False,False,False,0,Kathryn Copeland,2025-04-26,52,74,43.88,0.0,0.41135135135135137,3,1,2,312,Others,Low Value
CUST_00023,1268,1,77.91,True,False,False,1,William Walsh,2022-01-12,40,1274,77.91,0.0,0.023893249607535322,1,1,2,112,Hibernating,Low Value
CUST_00024,20,32,20500.5,False,True,True,2,Marissa Espinoza,2022-12-22,48,930,640.640625,0.0,1.0473978494623657,4,5,5,455,Champions,High Value
CUST_00025,3,8,3598.68,False,False,False,0,Kimberly Smith,2025-06-06,25,33,449.835,0.0,7.379393939393939,5,4,4,544,Champions,High Value
CUST_00026,9,30,14822.95,False,True,True,2,Michael Martinez,2025-03-16,19,115,494.09833333333336,0.0,7.940869565217392,4,5,5,455,Champions,High Value
CUST_00027,11,32,23595.39,False,True,True,2,James Terry,2023-10-04,21,644,737.3559375,0.0,1.5125465838509318,4,5,5,455,Champions,High Value
CUST_00028,277,1,40.7,False,False,False,0,Joshua Moore,2024-09-27,27,285,40.7,0.0,0.10680701754385966,2,1,2,212,Hibernating,Low Value
CUST_00029,5,9,3320.0,False,False,False,0,Abigail Morris,2025-05-15,44,55,368.8888888888889,0.0,4.981090909090909,5,4,4,544,Champions,High Value
CUST_00030,387,3,3528.9,False,False,False,0,Heather Hendrix,2024-03-20,48,476,1176.3,0.0,0.19184873949579834,1,3,4,134,Loyal Customers,High Value
CUST_00031,15,22,20240.34,False,False,True,1,Omar Young MD,2024-01-18,35,538,920.0154545454545,0.0,1.2447583643122677,4,5,5,455,Champions,High Value
CUST_00032,33,1,14.84,False,False,False,0,Jessica Ferguson,2025-05-26,30,44,14.84,0.0,0.6918181818181819,3,1,1,311,Others,Low Value
CUST_00033,705,1,42.45,True,False,False,1,Charles Morris,2023-07-15,19,725,42.45,0.0,0.04198620689655173,1,1,2,112,Hibernating,Low Value
CUST_00034,0,25,16435.97,False,False,True,1,Breanna Smith,2025-06-16,51,23,657.4388,0.0,33.08695652173913,5,5,5,555,Champions,High Value
CUST_00035,105,4,1666.63,False,False,False,0,Mallory Lopez,2025-02-24,52,135,416.6575,0.0,0.9019259259259259,3,3,3,333,Loyal Customers,High Value
CUST_00036,353,1,127.47,False,False,False,0,Austin Brock,2024-07-04,27,370,127.47,0.0,0.08227027027027027,2,1,2,212,Hibernating,Low Value
CUST_00037,382,5,1253.39,False,False,False,0,Matthew Robinson,2023-05-05,25,796,250.67800000000003,0.0,0.19120603015075377,1,3,3,133,Loyal Customers,High Value
CUST_00038,453,1,130.64,False,False,False,0,Amy Lozano,2024-04-10,37,455,130.64,0.0,0.0669010989010989,1,1,2,112,Hibernating,Low Value
CUST_00039,504,1,76.37,False,False,False,0,Tanya Reynolds,2024-02-03,55,522,76.37,0.0,0.05831417624521073,1,1,2,112,Hibernating,Low Value
CUST_00040,237,1,196.66,False,False,False,0,Debbie Schneider,2024-11-03,42,248,196.66,0.0,0.12274193548387097,2,1,3,213,Hibernating,Low Value
CUST_00041,30,8,2255.09,False,False,False,0,Michelle Lopez,2024-10-13,33,269,281.88625,0.0,0.905278810408922,4,4,3,443,Loyal Customers,High Value
CUST_00042,2,30,25049.71,False,True,True,2,Sarah Gonzalez,2025-05-29,37,41,834.9903333333333,0.0,22.273170731707317,5,5,5,555,Champions,High Value
CUST_00043,0,6,2252.69,False,False,False,0,Nathan Morris,2025-06-28,20,11,375.4483333333333,0.0,16.603636363636365,5,3,3,533,Loyal Customers,High Value
CUST_00044,46,6,3760.58,False,False,False,0,Theresa Bates,2024-10-23,50,259,626.7633333333333,0.0,0.7051737451737452,3,3,4,334,Loyal Customers,High Value
CUST_00045,856,1,95.71,True,False,False,1,Matthew Murillo,2023-02-21,31,869,95.71,0.0,0.03502876869965477,1,1,2,112,Hibernating,Low Value
CUST_00046,504,1,179.39,False,False,False,0,Brandy Tucker,2024-02-11,20,514,179.39,0.0,0.05922178988326849,1,1,3,113,Hibernating,Low Value
CUST_00047,80,1,23.51,False,False,False,0,Michael Blankenship,2025-04-06,35,94,23.51,0.0,0.32382978723404254,3,1,1,311,Others,Low Value
CUST_00048,42,1,26.61,False,False,False,0,Matthew Flores,2025-05-06,32,64,26.61,0.0,0.47562499999999996,3,1,1,311,Others,Low Value
CUST_00049,965,1,17.83,True,False,False,1,Michael Cox,2022-11-13,44,969,17.83,0.0,0.03141382868937049,1,1,1,111,Lost,Low Value
CUST_00050,104,18,11146.69,False,False,False,0,Ruben Palmer,2023-06-22,51,748,619.2605555555556,0.0,0.7325133689839572,3,5,5,355,Loyal Customers,High Value
CUST_00051,37,22,13240.04,False,False,True,1,Ashley Moreno,2023-11-23,54,594,601.82,0.0,1.1274074074074074,3,5,5,355,Loyal Customers,High Value
CUST_00052,809,1,40.48,True,False,False,1,Timothy Smith,2023-04-05,40,826,40.48,0.0,0.03685230024213075,1,1,2,112,Hibernating,Low Value
CUST_00053,3,28,21788.42,False,True,True,2,Matthew Cummings,2025-02-20,34,139,778.1578571428571,0.0,6.131798561151079,5,5,5,555,Champions,High Value
CUST_00054,3,9,2699.41,False,False,False,0,Kevin Krueger,2024-12-18,33,203,299.9344444444444,0.0,1.3495566502463054,5,4,4,544,Champions,High Value
CUST_00055,610,1,213.67,False,False,False,0,Curtis English,2023-10-27,18,621,213.67,0.0,0.04901771336553945,1,1,3,113,Hibernating,Low Value
CUST_00056,14,28,18020.58,False,True,True,2,Bailey Bryant,2025-04-09,42,91,643.5921428571429,0.0,9.366153846153846,4,5,5,455,Champions,High Value
CUST_00057,39,1,27.82,False,False,False,0,Jennifer Nichols,2025-05-24,43,46,27.82,0.0,0.6617391304347826,3,1,1,311,Others,Low Value
CUST_00058,25,10,3308.63,False,False,False,0,Sharon Martin,2025-02-17,36,142,330.863,0.0,2.1436619718309857,4,4,4,444,Champions,High Value
CUST_00059,43,6,1542.51,False,False,False,0,William Lindsey,2024-10-16,26,266,257.085,0.0,0.6866165413533835,3,3,3,333,Loyal Customers,High Value
CUST_00060,1274,1,36.74,True,False,False,1,Wesley Edwards,2022-01-01,54,1285,36.74,0.0,0.023688715953307394,1,1,1,111,Lost,Low Value
CUST_00061,1167,1,47.06,True,False,False,1,Joshua Williams,2022-03-30,37,1197,47.06,0.0,0.025430242272347536,1,1,2,112,Hibernating,Low Value
CUST_00062,123,1,101.34,False,False,False,0,Brandon Bradley,2025-03-01,18,130,101.34,0.0,0.23415384615384616,2,1,2,212,Hibernating,Low Value
CUST_00063,28,6,2205.38,False,False,False,0,Tammy Mejia,2025-03-09,39,122,367.56333333333333,0.0,1.4970491803278687,4,3,3,433,Loyal Customers,High Value
CUST_00064,247,1,25.41,False,False,False,0,Robert Smith,2024-10-28,32,254,25.41,0.0,0.11984251968503937,2,1,1,211,Lost,Low Value
CUST_00065,1,1,130.87,False,False,False,0,Kenneth Harrington,2025-06-20,43,19,130.87,0.0,1.6021052631578947,5,1,2,512,New Customers,Medium Value
CUST_00066,0,35,22335.09,False,True,True,2,Kristina Rodriguez,2025-04-01,34,99,638.1454285714286,0.0,10.761616161616162,5,5,5,555,Champions,High Value
CUST_00067,4,25,21080.12,False,False,True,1,Tyler Johnson,2025-05-13,42,57,843.2048,0.0,13.350877192982457,5,5,5,555,Champions,High Value
CUST_00068,0,17,6006.59,False,False,False,0,Kelly Wilson,2025-03-30,37,101,353.32882352941175,0.0,5.123564356435644,5,4,4,544,Champions,High Value
CUST_00069,101,9,2137.32,False,False,False,0,Dakota Elliott,2024-05-28,28,407,237.48000000000002,0.0,0.6731203931203931,3,4,3,343,Loyal Customers,High Value
CUST_00070,3,30,21320.76,False,True,True,2,Nicole Simpson,2024-03-21,47,475,710.6919999999999,0.0,1.9225263157894736,5,5,5,555,Champions,High Value
CUST_00071,147,1,21.03,False,False,False,0,Darlene Gonzalez,2025-01-23,54,167,21.03,0.0,0.1822754491017964,2,1,1,211,Lost,Low Value
CUST_00072,24,7,4966.65,False,False,False,0,Maria Fernandez,2024-10-02,54,280,709.5214285714285,0.0,0.761,4,3,4,434,Loyal Customers,High Value
CUST_00073,16,1,141.47,False,False,False,0,Shannon Mccall,2025-06-05,32,34,141.47,0.0,0.8952941176470588,4,1,3,413,Potential Loyalists,Medium Value
CUST_00074,51,1,129.19,False,False,False,0,Karen Horton,2025-04-25,49,75,129.19,0.0,0.40586666666666665,3,1,2,312,Others,Low Value
CUST_00075,0,24,25421.12,False,False,True,1,James Elliott,2025-06-24,58,15,1059.2133333333334,0.0,48.704,5,5,5,555,Champions,High Value
CUST_00076,0,1,196.66,False,False,False,0,Jasmine Black,2025-07-03,48,6,196.66,0.0,5.073333333333333,5,1,3,513,Potential Loyalists,Medium Value
CUST_00077,14,27,19587.56,False,True,True,2,Cristina George,2024-10-21,45,261,725.4651851851852,0.0,3.1489655172413795,4,5,5,455,Champions,High Value
CUST_00078,53,1,196.66,False,False,False,0,Cody Taylor,2025-05-01,23,69,196.66,0.0,0.44115942028985505,3,1,3,313,Potential Loyalists,Medium Value
CUST_00079,55,9,5439.29,False,False,False,0,Cindy Lopez,2024-05-07,45,428,604.3655555555556,0.0,0.6400934579439252,3,4,4,344,Loyal Customers,High Value
CUST_00080,48,1,33.81,False,False,False,0,Karen Peters,2025-05-17,36,53,33.81,0.0,0.5743396226415095,3,1,1,311,Others,Low Value
CUST_00081,143,1,35.44,False,False,False,0,Anna Shaw,2025-02-07,33,152,35.44,0.0,0.20026315789473684,2,1,1,211,Lost,Low Value
CUST_00082,388,1,145.53,False,False,False,0,Samuel Sanchez,2024-06-11,44,393,145.53,0.0,0.07745547073791349,1,1,3,113,Hibernating,Low Value
CUST_00083,608,1,45.61,False,False,False,0,Nicholas Wilson,2023-10-28,54,620,45.61,0.0,0.04909677419354839,1,1,2,112,Hibernating,Low Value
CUST_00084,32,5,1886.45,False,False,False,0,Cody Osborne,2025-03-30,68,101,377.29,0.0,1.506930693069307,4,3,3,433,Loyal Customers,High Value
CUST_00085,5,8,3545.28,False,False,False,0,Dustin Wilson,2025-06-04,20,35,443.16,0.0,6.957714285714285,5,4,4,544,Champions,High Value
CUST_00086,38,10,3191.84,False,False,False,0,Robert Phillips,2025-02-03,52,156,319.184,0.0,1.9512820512820512,3,4,4,344,Loyal Customers,High Value
CUST_00087,460,1,105.77,False,False,False,0,Nancy Clark,2024-03-24,45,472,105.77,0.0,0.06449152542372882,1,1,2,112,Hibernating,Low Value
CUST_00088,11,1,43.75,False,False,False,0,Ryan Nelson,2025-06-07,52,32,43.75,0.0,0.9512499999999999,4,1,2,412,New Customers,Medium Value
CUST_00089,60,1,41.56,False,False,False,0,Tonya Mcknight,2025-05-06,40,64,41.56,0.0,0.47562499999999996,3,1,2,312,Others,Low Value
CUST_00090,3,1,11.93,False,False,False,0,Mark Merritt,2025-07-06,48,3,11.93,0.0,10.146666666666667,5,1,1,511,New Customers,Medium Value
CUST_00091,17,11,7020.83,False,False,False,0,Christina Johnson,2025-05-31,40,39,638.2572727272727,0.0,8.585641025641026,4,4,4,444,Champions,High Value
CUST_00092,169,14,4925.78,False,False,False,0,Crystal Fisher,2024-05-06,23,429,351.84142857142854,0.0,0.9933799533799533,2,4,4,244,Loyal Customers,High Value
CUST_00093,371,1,37.48,False,False,False,0,Kimberly Dudley,2024-06-19,46,385,37.48,0.0,0.07906493506493507,1,1,1,111,Lost,Low Value
CUST_00094,50,12,7310.26,False,False,False,0,Kimberly Mendez,2025-04-02,26,98,609.1883333333334,0.0,3.7273469387755105,3,4,4,344,Loyal Customers,High Value
CUST_00095,115,1,22.53,False,False,False,0,Stephanie Jacobs,2025-02-16,47,143,22.53,0.0,0.21286713286713285,3,1,1,311,Others,Low Value
CUST_00096,114,4,732.71,False,False,False,0,Emily Hughes,2023-08-19,53,690,183.1775,0.0,0.17646376811594205,3,3,3,333,Loyal Customers,High Value
CUST_00097,48,10,5357.57,False,False,False,0,James Brooks,2024-06-13,27,391,535.757,0.0,0.7785166240409208,3,4,4,344,Loyal Customers,High Value
CUST_00098,6,8,2505.19,False,False,False,0,Mark George,2025-01-23,39,167,313.14875,0.0,1.4582035928143713,5,4,4,544,Champions,High Value
CUST_00099,88,1,144.33,False,False,False,0,David Smith,2025-03-19,48,112,144.33,0.0,0.2717857142857143,3,1,3,313,Potential Loyalists,Medium Value
CUST_00100,342,1,140.68,False,False,False,0,Jasmine Johnson,2024-07-10,35,364,140.68,0.0,0.08362637362637362,2,1,3,213,Hibernating,Low Value
CUST_00101,17,36,33721.9,False,True,True,2,Maria Baker,2023-12-09,70,578,936.7194444444444,0.0,1.8959169550173012,4,5,5,455,Champions,High Value
CUST_00102,232,1,32.35,False,False,False,0,Melody Vasquez,2024-11-04,39,247,32.35,0.0,0.12323886639676114,2,1,1,211,Lost,Low Value
CUST_00103,16,11,7077.42,False,False,False,0,Jose Smith,2025-04-21,26,79,643.4018181818182,0.0,4.2384810126582275,4,4,4,444,Champions,High Value
CUST_00104,3,1,212.45,False,False,False,0,Valerie Mason,2025-07-01,49,8,212.45,0.0,3.8049999999999997,5,1,3,513,Potential Loyalists,Medium Value
CUST_00105,361,1,73.21,False,False,False,0,Chelsea Lee,2024-06-26,36,378,73.21,0.0,0.08052910052910053,2,1,2,212,Hibernating,Low Value
CUST_00106,26,38,16690.62,False,True,True,2,Alicia Berger,2022-02-14,46,1241,439.22684210526313,0.0,0.9320870265914586,4,5,5,455,Champions,High Value
CUST_00107,204,5,3225.04,False,False,False,0,April Brown,2022-03-18,32,1209,645.008,0.0,0.12588916459884203,2,3,4,234,Loyal Customers,High Value
CUST_00108,176,1,29.87,False,False,False,0,Ryan Price,2025-01-13,47,177,29.87,0.0,0.1719774011299435,2,1,1,211,Lost,Low Value
CUST_00109,693,1,23.51,True,False,False,1,Cynthia Harris,2023-08-14,26,695,23.51,0.0,0.04379856115107914,1,1,1,111,Lost,Low Value
CUST_00110,276,1,47.71,False,False,False,0,James Davis,2024-09-15,31,297,47.71,0.0,0.1024915824915825,2,1,2,212,Hibernating,Low Value
CUST_00111,43,8,4675.67,False,False,False,0,Suzanne Palmer,2022-10-09,45,1004,584.45875,0.0,0.24254980079681276,3,4,4,344,Loyal Customers,High Value
CUST_00112,27,1,15.89,False,False,False,0,Christina Page,2025-06-02,59,37,15.89,0.0,0.8227027027027027,4,1,1,411,New Customers,Medium Value
CUST_00113,331,1,125.69,False,False,False,0,Jennifer Ferguson DDS,2024-07-26,50,348,125.69,0.0,0.08747126436781609,2,1,2,212,Hibernating,Low Value
CUST_00114,125,5,4165.51,False,False,False,0,Andrew Murphy,2024-03-04,38,492,833.1020000000001,0.0,0.30934959349593494,2,3,4,234,Loyal Customers,High Value
CUST_00115,409,1,24.87,False,False,False,0,Steven Gibbs,2024-04-30,26,435,24.87,0.0,0.06997701149425287,1,1,1,111,Lost,Low Value
CUST_00116,15,9,6293.68,False,False,False,0,Haley Powers,2025-03-05,54,126,699.2977777777778,0.0,2.1742857142857144,4,4,4,444,Champions,High Value
CUST_00117,596,1,188.98,False,False,False,0,Wendy Donaldson,2023-11-13,41,604,188.98,0.0,0.050397350993377485,1,1,3,113,Hibernating,Low Value
CUST_00118,863,1,189.62,True,False,False,1,Adam Townsend,2023-01-29,41,892,189.62,0.0,0.03412556053811659,1,1,3,113,Hibernating,Low Value
CUST_00119,10,40,22619.07,False,True,True,2,Jennifer Erickson,2024-10-21,55,261,565.47675,0.0,4.665134099616859,4,5,5,455,Champions,High Value
CUST_00120,370,1,43.75,False,False,False,0,Natalie Carter,2024-06-21,38,383,43.75,0.0,0.07947780678851175,2,1,2,212,Hibernating,Low Value
CUST_00121,428,1,20.4,False,False,False,0,Matthew Anderson,2024-04-24,40,441,20.4,0.0,0.0690249433106576,1,1,1,111,Lost,Low Value
CUST_00122,8,11,6625.99,False,False,False,0,Kelli Barrett,2025-02-09,40,150,602.3627272727273,0.0,2.232266666666667,4,4,4,444,Champions,High Value
CUST_00123,154,1,83.94,False,False,False,0,Judy Fisher,2025-01-19,39,171,83.94,0.0,0.17801169590643276,2,1,2,212,Hibernating,Low Value
CUST_00124,6,1,19.91,False,False,False,0,Eric Massey,2025-06-26,27,13,19.91,0.0,2.3415384615384616,5,1,1,511,New Customers,Medium Value
CUST_00125,11,34,25224.16,False,True,True,2,Rachel Miller,2024-11-23,18,228,741.8870588235294,0.0,4.539298245614035,4,5,5,455,Champions,High Value
CUST_00126,307,1,35.79,False,False,False,0,Tanner Andrade,2024-08-17,42,326,35.79,0.0,0.09337423312883436,2,1,1,211,Lost,Low Value
CUST_00127,8,1,139.94,False,False,False,0,Andrew Massey,2025-06-28,27,11,139.94,0.0,2.7672727272727276,4,1,3,413,Potential Loyalists,Medium Value
CUST_00128,269,1,81.01,False,False,False,0,Fernando Smith,2024-10-13,33,269,81.01,0.0,0.11315985130111525,2,1,2,212,Hibernating,Low Value
CUST_00129,510,1,23.51,False,False,False,0,Lori Cohen,2024-01-20,44,536,23.51,0.0,0.056791044776119404,1,1,1,111,Lost,Low Value
CUST_00130,5,1,196.66,False,False,False,0,Thomas Brown,2025-06-07,22,32,196.66,0.0,0.9512499999999999,5,1,3,513,Potential Loyalists,Medium Value
CUST_00131,13,1,197.43,False,False,False,0,Katherine Shannon,2025-06-20,66,19,197.43,0.0,1.6021052631578947,4,1,3,413,Potential Loyalists,Medium Value
CUST_00132,370,1,32.31,False,False,False,0,Bruce Chan,2024-07-04,60,370,32.31,0.0,0.08227027027027027,2,1,1,211,Lost,Low Value
CUST_00133,468,1,30.22,False,False,False,0,Karen Boyd,2024-03-24,38,472,30.22,0.0,0.06449152542372882,1,1,1,111,Lost,Low Value
CUST_00134,117,1,87.17,False,False,False,0,Derrick Shelton,2025-02-17,43,142,87.17,0.0,0.2143661971830986,3,1,2,312,Others,Low Value
CUST_00135,20,8,2972.67,False,False,False,0,Tracy Barnes,2023-12-09,32,578,371.58375,0.0,0.4213148788927336,4,4,4,444,Champions,High Value
CUST_00136,13,1,40.81,False,False,False,0,Susan Zamora,2025-06-10,18,29,40.81,0.0,1.0496551724137932,4,1,2,412,New Customers,Medium Value
CUST_00137,4,1,40.81,False,False,False,0,Chris Oliver,2025-06-30,28,9,40.81,0.0,3.382222222222222,5,1,2,512,New Customers,Medium Value
CUST_00138,15,7,4255.77,False,False,False,0,Daniel West DDS,2025-05-01,57,69,607.9671428571429,0.0,3.0881159420289856,4,3,4,434,Loyal Customers,High Value
CUST_00139,1,8,2615.61,False,False,False,0,Logan Garrison,2025-05-08,41,62,326.95125,0.0,3.927741935483871,5,4,4,544,Champions,High Value
CUST_00140,451,1,25.41,False,False,False,0,Richard Jordan,2024-04-08,18,457,25.41,0.0,0.06660831509846828,1,1,1,111,Lost,Low Value
CUST_00141,388,1,24.63,False,False,False,0,Kimberly Russell,2024-06-11,42,393,24.63,0.0,0.07745547073791349,1,1,1,111,Lost,Low Value
CUST_00142,6,37,19772.42,False,True,True,2,Timothy Norton,2024-07-29,57,345,534.3897297297297,0.0,3.2645797101449276,5,5,5,555,Champions,High Value
CUST_00143,26,26,13535.37,False,False,True,1,Shawn Garcia,2024-12-23,29,198,520.5911538461539,0.0,3.9971717171717174,4,5,5,455,Champions,High Value
CUST_00144,168,11,1953.28,False,False,False,0,Kimberly Long,2024-02-08,22,517,177.57090909090908,0.0,0.6476595744680852,2,4,3,243,Loyal Customers,High Value
CUST_00145,2,1,27.82,False,False,False,0,Helen Valenzuela,2025-07-04,35,5,27.82,0.0,6.088,5,1,1,511,New Customers,Medium Value
CUST_00146,5,9,2156.74,False,False,False,0,Brandon Evans,2025-06-02,60,37,239.63777777777776,0.0,7.404324324324325,5,4,3,543,Loyal Customers,High Value
CUST_00147,12,5,1298.72,False,False,False,0,Teresa Price,2024-11-05,22,246,259.744,0.0,0.6186991869918699,4,3,3,433,Loyal Customers,High Value
CUST_00148,13,9,6448.41,False,False,False,0,Melissa Smith MD,2024-12-14,36,207,716.49,0.0,1.3234782608695652,4,4,4,444,Champions,High Value
CUST_00149,0,35,27952.66,False,True,True,2,Monica Hall,2025-01-05,56,185,798.6474285714286,0.0,5.758918918918919,5,5,5,555,Champions,High Value
CUST_00150,7,10,5656.95,False,False,False,0,Margaret Griffith,2025-06-23,53,16,565.6949999999999,0.0,19.025,4,4,4,444,Champions,High Value
CUST_00151,166,1,33.81,False,False,False,0,Kathleen Hayes,2025-01-19,38,171,33.81,0.0,0.17801169590643276,2,1,1,211,Lost,Low Value
CUST_00152,693,1,47.71,True,False,False,1,Cynthia Harris,2023-08-01,66,708,47.71,0.0,0.042994350282485876,1,1,2,112,Hibernating,Low Value
CUST_00153,368,1,40.05,False,False,False,0,Hector Neal,2024-06-12,35,392,40.05,0.0,0.0776530612244898,2,1,1,211,Lost,Low Value
CUST_00154,16,13,3685.46,False,False,False,0,Donna Roberts,2024-08-22,38,321,283.49692307692305,0.0,1.232772585669782,4,4,4,444,Champions,High Value
CUST_00155,282,8,1793.46,False,False,False,0,Kristin Kelly,2022-09-15,18,1028,224.1825,0.0,0.23688715953307396,2,4,3,243,Loyal Customers,High Value
CUST_00156,364,1,212.45,False,False,False,0,Douglas Wilson,2024-06-28,53,376,212.45,0.0,0.08095744680851064,2,1,3,213,Hibernating,Low Value
CUST_00157,88,7,4580.67,False,False,False,0,Mark Wilson,2024-11-28,46,223,654.3814285714286,0.0,0.9555156950672646,3,3,4,334,Loyal Customers,High Value
CUST_00158,0,23,17573.98,False,False,True,1,Leslie Thomas,2025-01-12,38,178,764.0860869565217,0.0,3.933258426966292,5,5,5,555,Champions,High Value
CUST_00159,25,5,3299.52,False,False,False,0,Rachel Whitaker,2022-04-11,32,1185,659.904,0.0,0.12843881856540085,4,3,4,434,Loyal Customers,High Value
CUST_00160,0,12,4168.84,False,False,False,0,Carlos Tyler,2025-02-19,40,140,347.40333333333336,0.0,2.609142857142857,5,4,4,544,Champions,High Value
CUST_00161,667,1,24.87,False,False,False,0,Abigail Huang,2023-08-29,30,680,24.87,0.0,0.04476470588235294,1,1,1,111,Lost,Low Value
CUST_00162,417,1,215.62,False,False,False,0,Danielle Figueroa,2024-04-30,33,435,215.62,0.0,0.06997701149425287,1,1,3,113,Hibernating,Low Value
CUST_00163,1,33,23660.89,False,True,True,2,Angela Edwards,2024-07-13,42,361,716.9966666666667,0.0,2.7826038781163436,5,5,5,555,Champions,High Value
CUST_00164,576,1,43.84,False,False,False,0,Sandra Welch,2023-11-24,44,593,43.84,0.0,0.051332209106239465,1,1,2,112,Hibernating,Low Value
CUST_00165,95,1,19.86,False,False,False,0,Susan Schmidt,2025-03-11,44,120,19.86,0.0,0.2536666666666667,3,1,1,311,Others,Low Value
CUST_00166,580,1,165.05,False,False,False,0,Charles Stewart,2023-11-17,29,600,165.05,0.0,0.05073333333333333,1,1,3,113,Hibernating,Low Value
CUST_00167,1278,1,197.43,True,False,False,1,Sydney Gill,2022-01-01,18,1285,197.43,0.0,0.023688715953307394,1,1,3,113,Hibernating,Low Value
CUST_00168,21,12,3495.9,False,False,False,0,Rebecca Burgess,2024-01-10,23,546,291.325,0.0,0.6690109890109891,4,4,4,444,Champions,High Value
CUST_00169,144,1,43.17,False,False,False,0,Catherine Ball,2025-02-07,56,152,43.17,0.0,0.20026315789473684,2,1,2,212,Hibernating,Low Value
CUST_00170,60,9,4259.4,False,False,False,0,Lisa Walton,2024-02-13,32,512,473.26666666666665,0.0,0.535078125,3,4,4,344,Loyal Customers,High Value
CUST_00171,29,1,49.91,False,False,False,0,Veronica Galloway,2025-05-31,38,39,49.91,0.0,0.7805128205128206,4,1,2,412,New Customers,Medium Value
CUST_00172,15,42,34936.68,False,True,True,2,Luis Jones,2023-10-09,49,639,831.8257142857143,0.0,2.0007511737089203,4,5,5,455,Champions,High Value
CUST_00173,138,1,10.76,False,False,False,0,Kristin Aguilar,2025-02-19,35,140,10.76,0.0,0.21742857142857142,2,1,1,211,Lost,Low Value
